item,data,quantidade_ent,valor_ent,quantidade_sai,valor_sai,saldo_inicial_qtd,saldo_final_qtd,saldo_inicial_valor,saldo_final_valor
62.51.311-0,17/09/2012,2.0,205.04,38.0,3862.55,1334.0,1298.0,135093.24,131435.72999999998
62.51.311-0,18/09/2012,1.0,102.52,95.0,9656.330000000002,1298.0,1204.0,131435.72999999998,121881.91999999998
62.51.311-0,19/09/2012,199.0,20401.48,55.0,5590.5,1204.0,1348.0,121881.91999999998,136692.9
62.51.311-0,20/09/2012,197.0,20196.46,64.0,6505.32,1348.0,1481.0,136692.9,150384.03999999998
62.51.311-0,21/09/2012,61.0,6253.73,27.0,2744.4500000000003,1481.0,1515.0,150384.03999999998,153893.31999999998
62.51.311-0,26/09/2012,193.0,19785.510000000002,137.0,13925.410000000002,1338.0,1394.0,135902.06999999998,141762.16999999998
62.51.311-0,27/09/2012,1.0,101.65,210.0,21345.560000000005,1394.0,1185.0,141762.16999999998,120518.25999999998
62.51.311-0,30/09/2012,0.0,1.06,0.0,1.06,1086.0,1086.0,110455.33999999997,110455.33999999997
62.51.311-0,02/10/2012,132.0,13079.41,79.0,7963.209999999999,1055.0,1108.0,107348.04999999997,112464.24999999997
62.51.311-0,03/10/2012,120.0,11890.38,60.0,6014.09,1108.0,1168.0,112464.24999999997,118340.53999999998
62.51.311-0,05/10/2012,120.0,11890.39,40.0,4024.28,1112.0,1192.0,112727.38999999997,120593.49999999997
62.51.311-0,08/10/2012,180.0,17835.57,17.0,1704.0,1192.0,1355.0,120593.49999999997,136725.06999999998
62.51.311-0,09/10/2012,12.0,1189.04,17.0,1704.0,1355.0,1350.0,136725.06999999998,136210.11
62.51.311-0,16/10/2012,204.0,20238.8,2.0,200.47,1253.0,1455.0,126487.34999999998,146525.67999999996
62.51.311-0,17/10/2012,48.0,4762.07,59.0,5928.750000000001,1455.0,1444.0,146525.67999999996,145358.99999999997
62.51.311-0,19/10/2012,160.0,15873.55,113.0,11326.54,1152.0,1199.0,116090.37999999998,120637.38999999997
62.51.311-0,22/10/2012,81.0,8036.0,25.0,2505.88,1199.0,1255.0,120637.38999999997,126167.50999999997
62.51.311-0,23/10/2012,155.0,15377.51,62.0,6214.580000000001,1255.0,1348.0,126167.50999999997,135330.43999999997
62.51.311-0,24/10/2012,12.0,1190.52,20.0,2004.6999999999998,1348.0,1340.0,135330.43999999997,134516.25999999998
62.51.311-0,25/10/2012,8.0,853.44,46.0,4670.339999999999,1340.0,1302.0,134516.25999999998,130699.35999999997
62.51.311-0,30/10/2012,24.0,2381.1,5.0,501.17,1120.0,1139.0,112456.61999999997,114336.54999999997
62.51.311-0,31/10/2012,165.0,16372.02,195.0,19547.789999999997,1139.0,1109.0,114336.54999999997,111160.77999999997
62.51.311-0,01/11/2012,2.0,214.41,20.0,2076.14,1109.0,1091.0,111160.77999999997,109299.04999999997
62.51.311-0,07/11/2012,5.0,501.15,17.0,1764.7199999999998,966.0,954.0,96323.15999999997,95059.58999999997
62.51.311-0,08/11/2012,1.0,107.21,35.0,3633.2699999999995,954.0,920.0,95059.58999999997,91533.52999999997
62.51.311-0,12/11/2012,216.0,23164.62,21.0,2179.95,907.0,1102.0,90184.04999999997,111168.71999999997
62.51.311-0,13/11/2012,210.0,22521.17,42.0,4359.9,1102.0,1270.0,111168.71999999997,129329.98999999996
62.51.311-0,14/11/2012,10.0,1171.8799999999999,24.0,2619.98,1270.0,1256.0,129329.98999999996,127881.88999999997
62.51.311-0,19/11/2012,6.0,643.46,144.0,14948.230000000003,1256.0,1118.0,127881.88999999997,113577.11999999997
62.51.311-0,21/11/2012,6.0,622.8299999999999,47.0,4878.92,1095.0,1054.0,111189.54999999996,106933.45999999996
62.51.311-0,22/11/2012,180.0,19303.73,28.0,2906.61,1054.0,1206.0,106933.45999999996,123330.57999999996
62.51.311-0,23/11/2012,211.0,22628.27,97.0,10069.270000000002,1206.0,1320.0,123330.57999999996,135889.57999999996
62.51.311-0,24/11/2012,53.0,5683.88,0.0,0.0,1320.0,1373.0,135889.57999999996,141573.45999999996
62.51.311-0,26/11/2012,7.0,811.51,91.0,9510.78,1373.0,1289.0,141573.45999999996,132874.18999999994
62.51.311-0,29/11/2012,13.0,1398.8,71.0,7370.3099999999995,911.0,853.0,93634.99999999997,87663.48999999996
62.51.311-0,30/11/2012,240.0,25846.66,111.0,11545.36,853.0,982.0,87663.48999999996,101964.78999999996
62.51.311-0,03/12/2012,71.0,9472.04,30.0,3420.15,982.0,1023.0,101964.78999999996,108016.67999999996
62.51.311-0,07/12/2012,2.0,240.27,45.0,5130.210000000001,655.0,612.0,66062.90999999996,61172.96999999996
62.51.311-0,10/12/2012,24.0,3201.85,6.0,684.02,612.0,630.0,61172.96999999996,63690.79999999996
62.51.311-0,11/12/2012,68.0,9071.93,27.0,3078.1399999999994,630.0,671.0,63690.79999999996,69684.58999999997
62.51.311-0,12/12/2012,4.0,533.64,201.0,22914.969999999994,671.0,474.0,69684.58999999997,47303.259999999966
62.51.311-0,13/12/2012,4.0,487.45,166.0,18961.559999999998,474.0,312.0,47303.259999999966,28829.149999999965
62.51.311-0,14/12/2012,94.0,12540.7,297.0,33859.41999999999,312.0,109.0,28829.149999999965,7510.4299999999785
62.51.311-0,17/12/2012,26.0,3468.61,96.0,10944.460000000001,109.0,39.0,7510.4299999999785,34.57999999997264
62.51.311-0,18/12/2012,1.0,114.0,22.0,2508.08,39.0,18.0,34.57999999997264,-2359.500000000029
62.51.311-0,19/12/2012,225.0,30016.739999999998,71.0,8094.340000000001,18.0,172.0,-2359.500000000029,19562.899999999965
62.51.311-0,20/12/2012,4.0,514.22,138.0,15732.65,172.0,38.0,19562.899999999965,4344.4699999999575
62.51.311-0,30/12/2012,4.0,456.02,2.0,228.01,12.0,14.0,1380.3499999999622,1608.359999999957
62.51.311-0,31/12/2012,0.0,20.39,0.0,20.39,14.0,14.0,1608.359999999957,1608.359999999957
62.51.311-0,08/01/2013,68.0,7408.12,0.0,0.0,9.0,77.0,1063.4699999999575,8471.589999999953
62.51.311-0,09/01/2013,214.0,23313.8,84.0,9154.15,77.0,207.0,8471.589999999953,22631.239999999947
62.51.311-0,10/01/2013,17.0,1852.0299999999997,53.0,5775.84,207.0,171.0,22631.239999999947,18707.42999999995
62.51.311-0,11/01/2013,25.0,2723.58,98.0,10679.84,171.0,98.0,18707.42999999995,10751.169999999955
62.51.311-0,16/01/2013,135.0,14707.11,1.0,108.98,5.0,139.0,616.2399999999616,15214.369999999966
62.51.311-0,17/01/2013,263.0,28651.6,52.0,5666.8099999999995,139.0,350.0,15214.369999999966,38199.15999999996
62.51.311-0,18/01/2013,155.0,16885.93,227.0,24737.979999999996,350.0,278.0,38199.15999999996,30347.10999999997
62.51.311-0,22/01/2013,107.0,11656.74,49.0,5339.92,198.0,256.0,21628.89999999998,27945.719999999987
62.51.311-0,28/01/2013,318.0,34643.59,73.0,7955.36,14.0,259.0,1573.0999999999767,28261.329999999973
62.51.311-0,29/01/2013,232.0,25274.56,92.0,10034.880000000001,259.0,399.0,28261.329999999973,43501.009999999966
62.51.311-0,30/01/2013,9.0,980.48,113.0,12314.489999999998,399.0,295.0,43501.009999999966,32166.99999999997
62.51.311-0,31/01/2013,139.0,15143.06,91.0,9930.38,295.0,343.0,32166.99999999997,37379.67999999998
62.51.311-0,02/02/2013,1.0,104.01,0.0,0.0,252.0,253.0,27791.749999999985,27895.75999999998
62.51.311-0,05/02/2013,165.0,17161.91,6.0,632.18,193.0,352.0,21574.049999999974,38103.77999999997
62.51.311-0,06/02/2013,127.0,13698.68,12.0,1264.34,352.0,467.0,38103.77999999997,50538.119999999966
62.51.311-0,07/02/2013,190.0,19762.21,32.0,3371.58,467.0,625.0,50538.119999999966,66928.74999999997
62.51.311-0,13/02/2013,2.0,208.02,7.0,737.53,561.0,556.0,60185.57999999996,59656.06999999996
62.51.311-0,19/02/2013,28.0,2912.35,46.0,4846.62,383.0,365.0,41412.30999999997,39478.039999999964
62.51.311-0,20/02/2013,126.0,13105.57,18.0,1896.51,365.0,473.0,39478.039999999964,50687.09999999996
62.51.311-0,21/02/2013,168.0,17474.09,24.0,2528.6899999999996,473.0,617.0,50687.09999999996,65632.49999999997
62.51.311-0,23/02/2013,2.0,208.02,28.0,2950.1199999999994,567.0,541.0,60364.41999999997,57622.31999999996
62.51.311-0,27/02/2013,6.0,624.07,132.0,13907.75,423.0,297.0,45189.61999999995,31905.93999999996
62.51.311-0,28/02/2013,132.0,13729.55,182.0,19175.850000000002,297.0,247.0,31905.93999999996,26459.639999999956
62.51.311-0,01/03/2013,433.0,45238.41,155.0,16227.929999999995,247.0,525.0,26459.639999999956,55470.119999999966
62.51.311-0,04/03/2013,82.0,8567.09,37.0,3873.76,525.0,570.0,55470.119999999966,60163.44999999997
62.51.311-0,11/03/2013,152.0,15880.49,16.0,1675.1399999999999,455.0,591.0,47670.10999999996,61875.459999999955
62.51.311-0,12/03/2013,191.0,19954.94,11.0,1151.68,591.0,771.0,61875.459999999955,80678.71999999996
62.51.311-0,13/03/2013,193.0,20163.92,0.0,0.0,771.0,964.0,80678.71999999996,100842.63999999996
62.51.311-0,14/03/2013,7.0,731.33,49.0,5130.12,964.0,922.0,100842.63999999996,96443.84999999995
62.51.311-0,18/03/2013,154.0,16089.55,48.0,5025.44,901.0,1007.0,94245.21999999996,105309.32999999996
62.51.311-0,19/03/2013,12.0,1255.91,78.0,8166.319999999999,1007.0,941.0,105309.32999999996,98398.91999999995
62.51.311-0,20/03/2013,10.0,1046.96,39.0,4083.16,941.0,912.0,98398.91999999995,95362.71999999996
62.51.311-0,21/03/2013,52.0,5463.59,29.0,3036.1899999999996,912.0,935.0,95362.71999999996,97790.11999999995
62.51.311-0,22/03/2013,185.0,19446.92,48.0,5025.43,935.0,1072.0,97790.11999999995,112211.60999999996
62.51.311-0,23/03/2013,55.0,5781.52,12.0,1256.3600000000001,1072.0,1115.0,112211.60999999996,116736.76999999996
62.51.311-0,02/04/2013,159.0,17197.15,39.0,4159.0199999999995,928.0,1048.0,97125.43999999996,110163.56999999995
62.51.311-0,03/04/2013,139.0,15033.99,50.0,5332.09,1048.0,1137.0,110163.56999999995,119865.46999999996
62.51.311-0,08/04/2013,2.0,216.32,43.0,4585.610000000001,1137.0,1096.0,119865.46999999996,115496.17999999995
62.51.311-0,09/04/2013,18.0,1946.85,42.0,4478.9800000000005,1096.0,1072.0,115496.17999999995,112964.04999999996
62.51.311-0,10/04/2013,292.0,31582.17,11.0,1173.0500000000002,1072.0,1353.0,112964.04999999996,143373.16999999995
62.51.311-0,11/04/2013,86.0,9301.6,26.0,2772.7300000000005,1353.0,1413.0,143373.16999999995,149902.03999999995
62.51.311-0,16/04/2013,5.0,581.9300000000001,36.0,3839.1600000000003,1320.0,1289.0,139984.29999999996,136727.06999999995
62.51.311-0,17/04/2013,56.0,6056.85,9.0,959.79,1289.0,1336.0,136727.06999999995,141824.12999999995
62.51.311-0,18/04/2013,146.0,15791.07,45.0,4798.889999999999,1336.0,1437.0,141824.12999999995,152816.30999999994
62.51.311-0,19/04/2013,133.0,14385.02,21.0,2288.2,1437.0,1549.0,152816.30999999994,164913.12999999995
62.51.311-0,22/04/2013,1.0,108.16,0.0,0.0,1549.0,1550.0,164913.12999999995,165021.28999999995
62.51.311-0,25/04/2013,96.0,10383.39,28.0,2985.98,1475.0,1543.0,157023.14999999997,164420.55999999994
62.51.311-0,26/04/2013,84.0,9085.47,153.0,16316.2,1543.0,1474.0,164420.55999999994,157189.82999999996
62.51.311-0,03/05/2013,180.0,20572.54,28.0,3077.92,1313.0,1465.0,140007.33999999994,157501.95999999996
62.51.311-0,06/05/2013,93.0,10629.15,25.0,2748.15,1465.0,1533.0,157501.95999999996,165382.95999999996
62.51.311-0,07/05/2013,2.0,228.59,5.0,549.63,1533.0,1530.0,165382.95999999996,165061.91999999995
62.51.311-0,08/05/2013,1.0,114.29,19.0,2088.58,1530.0,1512.0,165061.91999999995,163087.62999999995
62.51.311-0,09/05/2013,228.0,26125.68,66.0,7255.07,1512.0,1674.0,163087.62999999995,181958.23999999993
62.51.311-0,10/05/2013,13.0,1491.94,99.0,10882.650000000001,1674.0,1588.0,181958.23999999993,172567.52999999994
62.51.311-0,13/05/2013,95.0,10936.16,14.0,1538.9699999999998,1588.0,1669.0,172567.52999999994,181964.71999999994
62.51.311-0,21/05/2013,211.0,24215.49,45.0,4985.160000000001,1465.0,1631.0,159539.88999999996,178770.21999999997
62.51.311-0,22/05/2013,111.0,12738.96,14.0,1538.96,1631.0,1728.0,178770.21999999997,189970.21999999997
62.51.311-0,24/05/2013,2.0,229.53,82.0,9013.900000000001,1648.0,1568.0,181176.16999999995,172391.79999999996
62.51.311-0,31/05/2013,0.0,16.42,114.0,12547.950000000004,1422.0,1308.0,156342.63999999996,143811.10999999993
62.51.311-0,05/06/2013,128.0,14614.19,73.0,8170.500000000001,1261.0,1316.0,138550.64999999994,144994.33999999994
62.51.311-0,06/06/2013,292.0,33338.62,34.0,3805.4399999999996,1316.0,1574.0,144994.33999999994,174527.51999999996
62.51.311-0,10/06/2013,1.0,109.93,69.0,7722.79,1494.0,1426.0,165573.52999999994,157960.66999999995
62.51.311-0,12/06/2013,48.0,5460.15,3.0,335.77,1414.0,1459.0,156617.56999999995,161741.94999999995
62.51.311-0,13/06/2013,273.0,31047.480000000003,17.0,1902.7299999999998,1459.0,1715.0,161741.94999999995,190886.69999999995
62.51.311-0,14/06/2013,5.0,566.93,49.0,5484.3,1715.0,1671.0,190886.69999999995,185969.32999999996
62.51.311-0,17/06/2013,4.0,447.7,29.0,3245.83,1671.0,1646.0,185969.32999999996,183171.19999999995
62.51.311-0,18/06/2013,47.0,5346.33,15.0,1678.8700000000001,1646.0,1678.0,183171.19999999995,186838.65999999995
62.51.311-0,19/06/2013,166.0,18882.8,7.0,783.47,1678.0,1837.0,186838.65999999995,204937.98999999993
62.51.311-0,20/06/2013,123.0,13991.46,78.0,8730.130000000001,1837.0,1882.0,204937.98999999993,210199.31999999995
62.51.311-0,27/06/2013,71.0,8076.41,55.0,6155.860000000001,1602.0,1618.0,178860.40999999995,180780.95999999996
62.51.311-0,28/06/2013,189.0,21490.03,120.0,13430.929999999998,1618.0,1687.0,180780.95999999996,188840.05999999994
62.51.311-0,30/06/2013,0.0,17.25,0.0,17.25,1463.0,1463.0,163768.91999999995,163768.91999999995
62.51.311-0,01/07/2013,17.0,1935.99,0.0,0.0,1463.0,1480.0,163768.91999999995,165704.90999999995
62.51.311-0,02/07/2013,4.0,455.52,50.0,5714.27,1480.0,1434.0,165704.90999999995,160446.15999999995
62.51.311-0,10/07/2013,217.0,25378.53,38.0,4342.83,1302.0,1481.0,145360.52999999994,166396.22999999995
62.51.311-0,11/07/2013,203.0,23741.21,102.0,11657.07,1481.0,1582.0,166396.22999999995,178480.36999999994
62.51.311-0,17/07/2013,2.0,223.85,54.0,6171.38,1472.0,1420.0,165909.06999999995,159961.53999999995
62.51.311-0,22/07/2013,175.0,20505.21,28.0,3199.9800000000005,1345.0,1492.0,151390.17999999993,168695.40999999995
62.51.311-0,23/07/2013,274.0,32105.3,102.0,11657.08,1492.0,1664.0,168695.40999999995,189143.62999999995
62.51.311-0,24/07/2013,7.0,820.2,40.0,4571.389999999999,1664.0,1631.0,189143.62999999995,185392.43999999994
62.51.311-0,29/07/2013,81.0,9480.44,42.0,4799.970000000001,1498.0,1537.0,170192.60999999993,174873.07999999996
62.51.311-0,30/07/2013,48.0,5621.37,113.0,12914.190000000002,1537.0,1472.0,174873.07999999996,167580.25999999995
62.51.311-0,31/07/2013,230.0,30108.4,130.0,18015.83,1472.0,1572.0,167580.25999999995,179672.82999999996
63.41.311-9,01/08/2012,54.0,4109.66,0.0,0.0,812.0,866.0,63834.04,67943.7
63.41.311-9,07/08/2012,61.0,4639.45,0.0,0.0,807.0,868.0,63380.6,68020.05
63.41.311-9,08/08/2012,47.0,3574.66,13.0,1005.4300000000001,868.0,902.0,68020.05,70589.28
63.41.311-9,14/08/2012,61.0,4639.43,24.0,1885.6200000000001,857.0,894.0,67108.96,69862.77
63.41.311-9,16/08/2012,137.0,10419.72,38.0,2938.9300000000003,889.0,988.0,69476.07,76956.86
63.41.311-9,30/08/2012,87.0,6572.22,6.0,464.04,726.0,807.0,56693.619999999995,62801.8
63.41.311-9,31/08/2012,183.0,13825.789999999999,35.0,2708.3600000000006,807.0,955.0,62801.8,73919.23
63.41.311-9,17/09/2012,180.0,14458.92,88.0,6867.349999999999,692.0,784.0,53395.25,60986.82
63.41.311-9,24/09/2012,47.0,3775.33,22.0,1716.82,644.0,669.0,50061.5,52120.009999999995
63.41.311-9,25/09/2012,58.0,4658.93,74.0,5774.82,669.0,653.0,52120.009999999995,51004.119999999995
63.41.311-9,26/09/2012,3.0,240.97,27.0,2107.02,653.0,629.0,51004.119999999995,49138.07
63.41.311-9,30/09/2012,0.0,0.7,0.0,0.7,563.0,563.0,43987.56999999999,43987.56999999999
63.41.311-9,02/10/2012,72.0,5566.3,40.0,3108.46,547.0,579.0,42744.17,45202.009999999995
63.41.311-9,05/10/2012,18.0,1391.59,55.0,4274.15,560.0,523.0,43725.469999999994,40842.909999999996
63.41.311-9,08/10/2012,191.0,14766.28,3.0,233.13,523.0,711.0,40842.909999999996,55376.06
63.41.311-9,09/10/2012,7.0,541.18,3.0,233.14,711.0,715.0,55376.06,55684.1
63.41.311-9,17/10/2012,96.0,7435.52,3.0,233.13,633.0,726.0,49311.71,56514.1
63.41.311-9,18/10/2012,65.0,5034.48,19.0,1476.5300000000002,726.0,772.0,56514.1,60072.049999999996
63.41.311-9,22/10/2012,87.0,6738.5,28.0,2175.93,744.0,803.0,57896.1,62458.67
63.41.311-9,23/10/2012,3.0,232.36,10.0,777.11,803.0,796.0,62458.67,61913.92
63.41.311-9,24/10/2012,1.0,77.46,17.0,1321.08,796.0,780.0,61913.92,60670.299999999996
63.41.311-9,31/10/2012,0.0,0.33,65.0,5051.61,693.0,628.0,53909.38,48858.1
63.41.311-9,07/11/2012,3.0,233.13,20.0,1610.17,597.0,580.0,46362.369999999995,44985.33
63.41.311-9,08/11/2012,90.0,7728.11,30.0,2415.25,580.0,640.0,44985.33,50298.19
63.41.311-9,09/11/2012,15.0,1288.02,18.0,1449.15,640.0,637.0,50298.19,50137.06
63.41.311-9,12/11/2012,3.0,257.61,10.0,805.08,637.0,630.0,50137.06,49589.59
63.41.311-9,19/11/2012,125.0,10733.69,42.0,3381.34,584.0,667.0,45886.2,53238.549999999996
63.41.311-9,20/11/2012,1.0,85.87,30.0,2415.25,667.0,638.0,53238.549999999996,50909.17
63.41.311-9,21/11/2012,1.0,80.51,7.0,563.57,638.0,632.0,50909.17,50426.11
63.41.311-9,24/11/2012,4.0,322.03000000000003,4.0,322.03000000000003,586.0,586.0,46722.72,46722.72
63.41.311-9,27/11/2012,90.0,7728.17,55.0,4427.950000000001,570.0,605.0,45434.59,48734.81
63.41.311-9,30/11/2012,0.0,11.190000000000001,0.0,11.19,571.0,571.0,45997.52,45997.52
63.41.311-9,05/12/2012,66.0,7149.76,7.0,608.4399999999999,497.0,556.0,39565.46,46106.78
63.41.311-9,06/12/2012,6.0,649.98,11.0,956.12,556.0,551.0,46106.78,45800.64
63.41.311-9,11/12/2012,94.0,10182.96,10.0,869.2,510.0,594.0,42236.92,51550.67999999999
63.41.311-9,18/12/2012,2.0,216.66,6.0,521.52,443.0,439.0,38447.94,38143.08
63.41.311-9,31/12/2012,0.0,6.41,0.0,6.41,156.0,156.0,13544.749999999993,13544.749999999993
63.41.311-9,11/01/2013,75.0,6394.05,35.0,2998.54,69.0,109.0,6091.239999999998,9486.75
63.41.311-9,14/01/2013,18.0,1533.32,14.0,1199.41,109.0,113.0,9486.75,9820.659999999996
63.41.311-9,16/01/2013,3.0,257.02,9.0,771.05,108.0,102.0,9392.299999999996,8878.269999999997
63.41.311-9,18/01/2013,53.0,4514.49,2.0,171.35,98.0,149.0,8535.57,12878.71
63.41.311-9,21/01/2013,1.0,85.18,28.0,2398.82,149.0,122.0,12878.71,10565.07
63.41.311-9,25/01/2013,252.0,21466.37,22.0,1884.81,77.0,307.0,6709.810000000005,26291.370000000003
63.41.311-9,31/01/2013,11.0,951.9399999999999,28.0,2398.6,237.0,220.0,20294.310000000005,18847.65
63.41.311-9,02/02/2013,118.0,9678.63,0.0,0.0,180.0,298.0,15522.79,25201.42
63.41.311-9,05/02/2013,8.0,656.17,2.0,166.24,251.0,257.0,21294.699999999997,21784.629999999997
63.41.311-9,06/02/2013,6.0,645.06,21.0,1745.54,257.0,242.0,21784.629999999997,20684.149999999994
63.41.311-9,07/02/2013,120.0,9836.23,0.0,0.0,242.0,362.0,20684.149999999994,30520.379999999997
63.41.311-9,08/02/2013,1.0,83.12,14.0,1163.69,362.0,349.0,30520.379999999997,29439.809999999998
63.41.311-9,19/02/2013,185.0,15174.15,23.0,1911.81,268.0,430.0,22706.969999999994,35969.31
63.41.311-9,20/02/2013,67.0,5495.5,12.0,997.46,430.0,485.0,35969.31,40467.34999999999
63.41.311-9,28/02/2013,0.0,3.01,75.0,6390.37,237.0,162.0,19853.189999999995,13465.829999999994
63.41.311-9,01/03/2013,0.0,153.25,88.0,7353.680000000001,162.0,74.0,13465.829999999994,6265.399999999994
63.41.311-9,06/03/2013,18.0,1503.1,5.0,417.83,58.0,71.0,4928.349999999991,6013.619999999988
63.41.311-9,07/03/2013,177.0,14780.48,0.0,0.0,71.0,248.0,6013.619999999988,20794.099999999984
63.41.311-9,12/03/2013,102.0,8517.6,5.0,417.83,225.0,322.0,18872.08999999999,26971.859999999993
63.41.311-9,13/03/2013,44.0,3674.25,0.0,0.0,322.0,366.0,26971.859999999993,30646.109999999993
63.41.311-9,21/03/2013,99.0,8304.12,3.0,250.7,297.0,393.0,24880.1,32933.520000000004
63.41.311-9,22/03/2013,97.0,8136.72,5.0,417.83,393.0,485.0,32933.520000000004,40652.41
63.41.311-9,27/03/2013,63.0,5284.639999999999,0.0,0.0,455.0,518.0,38145.45,43430.09
63.41.311-9,28/03/2013,30.0,2516.5,28.0,2339.81,518.0,520.0,43430.09,43606.78
63.41.311-9,31/03/2013,0.0,1.94,0.0,155.19,520.0,520.0,43606.78,43453.53
63.41.311-9,01/04/2013,0.0,153.25,24.0,2026.0,520.0,496.0,43453.53,41580.78
63.41.311-9,09/04/2013,71.0,6166.06,9.0,759.75,457.0,519.0,38288.53,43694.84
63.41.311-9,15/04/2013,1.0,86.84,8.0,675.33,468.0,461.0,39389.58,38801.09
63.41.311-9,16/04/2013,93.0,8107.68,36.0,3038.99,461.0,518.0,38801.09,43869.78
63.41.311-9,17/04/2013,20.0,1738.0,4.0,337.67,518.0,534.0,43869.78,45270.11
63.41.311-9,30/04/2013,0.0,1.7,28.0,2365.38,291.0,263.0,24565.159999999996,22201.479999999996
63.41.311-9,02/05/2013,195.0,17684.859999999997,1.0,88.51,263.0,457.0,22201.479999999996,39797.829999999994
63.41.311-9,03/05/2013,22.0,1995.47,11.0,973.6100000000001,457.0,468.0,39797.829999999994,40819.689999999995
63.41.311-9,08/05/2013,162.0,14693.71,0.0,0.0,445.0,607.0,38783.969999999994,53477.67999999999
63.41.311-9,13/05/2013,5.0,480.98,11.0,973.6099999999999,517.0,511.0,45511.87999999999,45019.24999999999
63.41.311-9,15/05/2013,122.0,11008.96,0.0,0.0,501.0,623.0,44134.15999999999,55143.119999999995
63.41.311-9,16/05/2013,16.0,1443.8,10.0,885.1,623.0,629.0,55143.119999999995,55701.81999999999
63.41.311-9,20/05/2013,5.0,451.18,11.0,973.6100000000001,604.0,598.0,53489.08999999999,52966.65999999999
63.41.311-9,31/05/2013,0.0,8.18,38.0,3371.55,479.0,441.0,42395.59999999999,39032.229999999996
63.41.311-9,04/06/2013,12.0,1075.99,10.0,890.96,426.0,428.0,37695.78999999999,37880.81999999999
63.41.311-9,05/06/2013,234.0,20973.61,25.0,2227.39,428.0,637.0,37880.81999999999,56627.03999999999
63.41.311-9,06/06/2013,52.0,4695.37,8.0,712.76,637.0,681.0,56627.03999999999,60609.649999999994
63.41.311-9,07/06/2013,47.0,4212.65,12.0,1069.14,681.0,716.0,60609.649999999994,63753.15999999999
63.41.311-9,12/06/2013,1.0,89.63,6.0,534.5799999999999,655.0,650.0,58318.34,57873.38999999999
63.41.311-9,18/06/2013,90.0,8044.55,13.0,1158.25,587.0,664.0,52260.35999999999,59146.659999999996
63.41.311-9,19/06/2013,73.0,6524.83,0.0,0.0,664.0,737.0,59146.659999999996,65671.48999999999
63.41.311-9,28/06/2013,101.0,9027.65,62.0,5523.9400000000005,576.0,615.0,51327.09,54830.799999999996
63.41.311-9,30/06/2013,0.0,0.88,0.0,0.88,570.0,570.0,50821.479999999996,50821.479999999996
63.41.311-9,01/07/2013,79.0,7022.28,0.0,0.0,570.0,649.0,50821.479999999996,57843.759999999995
63.41.311-9,05/07/2013,187.0,16758.77,101.0,9022.079999999998,597.0,683.0,53198.73999999999,60935.42999999999
63.41.311-9,10/07/2013,46.0,4122.48,3.0,267.98,683.0,726.0,60935.42999999999,64789.92999999999
63.41.311-9,11/07/2013,1.0,89.62,16.0,1429.24,726.0,711.0,64789.92999999999,63450.31
63.41.311-9,18/07/2013,2.0,178.19,21.0,1875.86,652.0,633.0,58180.02,56482.35
63.41.311-9,22/07/2013,154.0,13813.25,18.0,1607.9100000000003,608.0,744.0,54249.159999999996,66454.5
63.41.311-9,23/07/2013,8.0,717.57,1.0,89.32,744.0,751.0,66454.5,67082.75
63.41.311-9,31/07/2013,103.0,10056.859999999999,64.0,6534.960000000001,605.0,644.0,54040.969999999994,57562.869999999995
66.31.174-0,03/08/2012,63.0,5899.95,5.0,473.65000000000003,267.0,325.0,26088.61,31514.91
66.31.174-0,07/08/2012,85.0,7961.5,6.0,568.38,324.0,403.0,31420.18,38813.3
66.31.174-0,08/08/2012,3.0,299.71,4.0,397.59000000000003,403.0,402.0,38813.3,38715.42
66.31.174-0,17/08/2012,34.0,3184.17,9.0,899.22,307.0,332.0,29632.18,31917.129999999997
66.31.174-0,20/08/2012,145.0,13512.07,12.0,1136.74,332.0,465.0,31917.129999999997,44292.46
66.31.174-0,21/08/2012,31.0,2881.2,9.0,852.57,465.0,487.0,44292.46,46321.09
66.31.174-0,22/08/2012,9.0,921.5699999999999,15.0,1439.6,487.0,481.0,46321.09,45803.06
66.31.174-0,27/08/2012,1.0,94.73,21.0,1998.63,446.0,426.0,42487.54,40583.64
66.31.174-0,29/08/2012,10.0,1025.74,40.0,4003.8000000000006,409.0,379.0,38973.25,35995.19
66.31.174-0,31/08/2012,0.0,1.47,28.0,2653.8800000000006,354.0,326.0,33626.98,30974.57
66.31.174-0,03/09/2012,5.0,489.67,6.0,577.99,326.0,325.0,30974.57,30886.25
66.31.174-0,04/09/2012,26.0,2546.29,17.0,1637.68,325.0,334.0,30886.25,31794.86
66.31.174-0,05/09/2012,74.0,7247.11,45.0,4335.09,334.0,363.0,31794.86,34706.880000000005
66.31.174-0,06/09/2012,3.0,289.0,10.0,963.33,363.0,356.0,34706.880000000005,34032.55
66.31.174-0,13/09/2012,44.0,4497.43,10.0,982.0699999999999,282.0,316.0,26903.800000000003,30419.160000000003
66.31.174-0,20/09/2012,2.0,192.67,40.0,4003.14,224.0,186.0,21556.36,17745.89
66.31.174-0,21/09/2012,108.0,10559.86,10.0,988.31,186.0,284.0,17745.89,27317.440000000002
66.31.174-0,24/09/2012,128.0,12515.4,4.0,385.33,284.0,408.0,27317.440000000002,39447.51
66.31.174-0,25/09/2012,10.0,1039.3,14.0,1348.6799999999998,408.0,404.0,39447.51,39138.130000000005
